geackert,1,,"laboured/labored; slaved; slogged; toiled; fagged away; grubbed away; sweated away; plugged away; pegged away; ground away"
abnabeln,1,v,"cut a child's cord"
abnagen,1,v,"gnaw off; gnaw"
nagen,1,v,"gnaw off; gnaw"
abnagend,1,,"gnawing off; gnawing"
nagend,1,,"gnawing off; gnawing"
abgenagt,1,,"gnawed off; gnawed"
genagt,1,,"gnawed off; gnawed"
nagt,1,,"gnaws off; gnaws"
nagte,1,,"gnawed off; gnawed"
abnähend,1,,"stitching down; taking in"
abgenäht,1,,"stitched down; taken in"
entfernt,1,,"taken off; removed"
abnehmen,1,v,"dwindle"
abnehmen,1,v,"tail off"
abnehmen,1,v,"drop"
abnehmen,1,v,"reduce"
abnehmen,1,v,"wane"
abnehmen,1,v,"lose weight"
abnehmen,1,v,"shed"
abnorm,1,adj,"rogue"
entartet,1,adj,"rogue"
abnorm,1,adv,"abnormally"
abnorm,1,adv,"bastardly"
abnutzen,1,v,"outwear"
abnützen,1,v,"outwear"
abnutzen,1,v,"wear away; wear off; wear out"
abwetzen,1,v,"scuff th."
abnützen,1,v,"wear; wear away; wear down; wear out sth."
abtragen,1,v,"wear; wear away; wear down; wear out sth."
abperlen,1,v,"drip off"
pflücken,1,v,"pick"
puffernd,1,,"buffering"
abpudern,1,v,"chalk"
abputzen,1,v,"clean"
abputzen,1,v,"buff"
putzen,1,v,"buff"
putzend,1,,"buffing"
geputzt,1,,"buffed"
verputzt,1,,"buffed"
abrasiv,1,adj,"abrasive"
abratend,1,,"advising against; warning against; cautioning; disadvising"
abraten,1,v,"dissuade"
abratend,1,,"dissuading"
abratend,1,adj,"dissuasive"
abratend,1,adv,"dissuasively"
abrauen,1,v,"buff; rasp"
abrauhen,1,v,"buff; rasp"
abtragen,1,v,"tear down; pull down; demolish a building"
drillen,1,v,"drill"
drillend,1,,"drilling"
gedrillt,1,,"drilled"
abtragen,1,,"train a bird of prey to hunt"
abrüsten,1,v,"disarm"
abrufbar,1,adj,"retrievable; easily retrievable information"
abrufbar,1,adj,"callable"
abrufen,1,v,"demand; request"
abrufend,1,,"demanding; requesting"
abrufen,1,v,"retrieve; retrieve images from the subconscious mind"
abrufend,1,,"retrieving"
abrufen,1,v,"fetch"
abrufend,1,,"fetching"
abrunden,1,v,"round off; round over"
abrupt,1,adj,"abrupt"
jäh,1,adj,"abrupt"
abrupter,1,,"more abrupt"
abrupt,1,adv,"abruptly"
jäh,1,adv,"abruptly"
absägend,1,,"sawing off"
abgesägt,1,,"sawed off"
absagend,1,,"putting off"
abgesagt,1,,"put off"
absagen,1,v,"beg off; cry off; cancel because of problems with one's schedule; tell sb. one cannot come; I'm afraid I cannot come."
absagend,1,,"begging off; crying off"
abgesagt,1,,"begged off; cried off"
absahnen,1,v,"skim"
abrahmen,1,v,"skim"
entrahmt,1,,"skimmed"
entrahmt,1,,"skims"
absahnen,1,v,"rake the money/cash in; rake it in; coin it in"
abräumen,1,v,"rake the money/cash in; rake it in; coin it in"
abcashen,1,v,"rake the money/cash in; rake it in; coin it in"
absaugen,1,v,"suck off"
absaufen,1,v,"flood"
ersaufen,1,v,"flood"
ersoffen,1,,"flooded"
absaufen,1,v,"drown"
ersaufen,1,v,"drown"
ersoffen,1,,"drowned"
absaufen,1,v,"flood"
absaugen,1,v,"vacuum"
absaugen,1,v,"suck away"
hebern,1,v,"siphon sth.; syphon sth.; draw sth. out with a syphon"
hebernd,1,,"siphoning; syphoning; drawing out with a syphon"
gehebert,1,,"siphoned; syphoned; drawn out with a syphon"
taxieren,1,v,"assess sth."
erheben,1,v,"assess sth."
erhebend,1,,"assessing"
taxiert,1,,"assessed"
erhoben,1,,"assessed; This questionnaire is designed to assess the possible need for …"
ermessen,1,v,"estimate sth.; get/take the measure of sth."
ermessen,1,,"estimated; got/taken the measure of"
messen,1,v,"measure up sb."
taxieren,1,v,"measure up sb."
messend,1,,"measuring up"
gemessen,1,,"measured up"
taxiert,1,,"measured up"
tilgbar,1,adj,"abolishable"
behauen,1,v,"pare ashlars; clean off ashlars; chisel off the soft of ashlars"
putzen,1,v,"pare ashlars; clean off ashlars; chisel off the soft of ashlars"
behauend,1,,"paring ashlars; cleaning off ashlars; chiseling off the soft of ashlars"
putzend,1,,"paring ashlars; cleaning off ashlars; chiseling off the soft of ashlars"
behauen,1,,"pared ashlars; cleaned off ashlars; chiseled off the soft of ashlars"
geputzt,1,,"pared ashlars; cleaned off ashlars; chiseled off the soft of ashlars"
löschen,1,v,"extinguish"
löschend,1,,"extinguishing"
gelöscht,1,,"extinguished"
abfeimen,1,v,"skim impurities"
gräulich,1,adj,"abominable"
greulich,1,adj,"abominable"
untat,1,n,"infamous action; infamous act; monstrous act; enormity"
untaten,1,,"infamous actions; infamous acts; monstrous acts; enormities"
übeltat,1,,"moral enormity"
verlegen,1,v,"hive off sth. to sb."
verlegt,1,,"hived off"
starten,1,v,"launch a satellite/a rocket"
startend,1,,"launching"
startet,1,,"launches"
startete,1,,"launched"
abfeuern,1,v,"fire; fire off; discharge a gun/missile; fire rockets at the city"
schützt,1,,"shields"
schützte,1,,"shielded"
verwehrt,1,,"refused; denied"
abwinden,1,v,"back off"
glätten,1,v,"sand down; grind down; smooth down"
glättend,1,,"sanding down; grinding down; smoothing down"
beenden,1,v,"finalise; finalize"
beendend,1,,"finalising; finalizing"
beendet,1,,"finalised finalized"
beendet,1,,"finalizes; finalises"
beendete,1,,"finalized; finalised"
erledigt,1,,"finished; completed"
eintüten,1,v,"wrap sth. up"
stutzen,1,v,"crop"
scheren,1,v,"crop"
stutzend,1,,"cropping"
scherend,1,,"cropping"
gestutzt,1,,"cropped"
stutzt,1,,"crops"
schert,1,,"crops"
stutzte,1,,"cropped"
schor,1,,"cropped; hair cropped short"
kürzen,1,v,"truncate numbers/words"
kürzend,1,,"truncating"
gekürzt,1,,"truncated"
abhacken,1,v,"chop"
abkanten,1,v,"bevel the edge of sth.; chamfer sth.; cant off sth."
abfasen,1,v,"bevel the edge of sth.; chamfer sth.; cant off sth."
anfasen,1,v,"bevel the edge of sth.; chamfer sth.; cant off sth."
abfasend,1,,"beveling / bevelling the edge; chamfering; canting off"
anfasend,1,,"beveling / bevelling the edge; chamfering; canting off"
abgefast,1,,"beveled / bevelled the edge; chamfered; canted off"
angefast,1,,"beveled / bevelled the edge; chamfered; canted off"
abbuchen,1,v,"write off sth."
jäh,1,adj,"precipitous"
steil,1,adj,"scarped"
verdünnt,1,,"attenuated"
abkommen,1,v,"digress"
entsagt,1,,"forsworn"
entsagen,1,v,"abjure sth."
entsagt,1,,"abjured"
absegeln,1,v,"sail away; sail off"
absehbar,1,adj,"foreseeable; it is foreseeable that …; for the foreseeable future (for the time being); in the foreseeable future (fairly soon); This area faces water shortages in the foreseeable future.; The statue will remain in the museum for the foreseeable future."
absehend,1,,"foreseeing"
absieben,1,v,"strain sth."
ableeren,1,v,"strain sth."
abseits,1,prep,"away from; away from the main street"
abseits,1,adv,"offside"
abseits,1,adv,"apart; hold oneself apart"
getrennt,1,adv,"apart"
abseits,1,adv,"aloof; keep aloof from; stand aloof from the others"
absenden,1,v,"send off"
absenken,1,v,"sink"
absacken,1,v,"sink"
gesenkt,1,,"sunk"
versackt,1,,"sunk"
abfallen,1,v,"defect"
absetzen,1,v,"drop; drop from the program"
umsetzen,1,v,"shift sth."
flüchten,1,v,"abscond; abscond from the scene"
setzen,1,v,"typeset sth.; compose sth."
setzend,1,,"typesetting; composing"
gesetzt,1,,"typeset; composed"
absetzen,1,v,"break off"
absetzen,1,v,"settle out"
absetzen,1,v,"set off; contrast"
bewusst,1,adv,"intentionally; intendedly; deliberately; designedly; by design; purposely; purposefully; on purpose; advisedly; purposefully vague answers; intentionally ignore sb.; do so by design; purposely limit yourself to sth.; deliberately or inadvertently; and I say that advisedly; I deliberately didn't tell her."
gewollt,1,adv,"intentionally; intendedly; deliberately; designedly; by design; purposely; purposefully; on purpose; advisedly; be intentionally funny; be intendedly funny; deliberately or inadvertently"
bewusst,1,adj,"intentional; deliberate; conscious"
gewollt,1,adj,"intentional; deliberate; conscious"
bewusst,1,adv,"wittingly"
absinken,1,v,"sag"
absinken,1,v,"fall"
fallen,1,v,"fall"
fallend,1,,"falling"
gefallen,1,,"fallen"
absitzen,1,v,"sit through; sit out; serve one's time; serve ten years"
absolut,1,adv,"whatsoever; I have no reason whatsoever to return there.; I have no reason to return there whatsoever."
absolut,1,adj,"absolute"
völlig,1,adj,"absolute"
absolut,1,adv,"starkly"
absolut,1,adv,"utterly"
trennen,1,v,"hive off sb.; hive off the rookies for basic training"
trennend,1,,"hiving off"
getrennt,1,,"hived off"
ablassen,1,v,"discharge sth.; discharge sth. in batches"
binden,1,v,"absorb sth."
bindend,1,,"absorbing"
gebunden,1,,"absorbed"
bindet,1,,"absorbs"
band,1,,"absorbed"
abfedern,1,v,"absorb sth."
dämpfen,1,v,"absorb sth.; absord a shock"
dämpfend,1,,"absorbing"
gedämpft,1,,"absorbed"
trennen,1,v,"secede"
trennend,1,,"seceding"
getrennt,1,,"seceded"
trennt,1,,"secedes"
trennte,1,,"secedes"
treulos,1,adj,"unfaithful"
untreu,1,adj,"unfaithful"
abspülen,1,v,"wash up"
abspulen,1,v,"take off"
stammen,1,v,"descend; originate"
stammen,1,,"descending; originating"
gestammt,1,,"descended; originated"
markiert,1,,"marked out"
abstehen,1,v,"stick out; His ears stick out."
entfernt,1,adj,"distant"
absitzen,1,v,"dismount"
abwärts,1,adv,"downward"
herunter,1,adv,"downward"
parken,1,v,"park a vehicle"
parkend,1,,"parking"
geparkt,1,,"parked"
ablegen,1,v,"put down"
hinlegen,1,v,"put down"
ablegend,1,,"putting down"
abgelegt,1,,"put down"
ablegen,1,v,"set aside"
ablegend,1,,"setting aside"
abgelegt,1,,"set aside"
eingehen,1,v,"die"
entwöhnt,1,,"weaned"
wählen,1,v,"vote"
wählend,1,,"voting"
gewählt,1,,"voted"
wählt,1,,"votes"
wählte,1,,"voted"
ablegend,1,,"sheding"
abgelegt,1,,"shed"
verloren,1,,"shed"
ordinär,1,adj,"gross"
vulgär,1,adj,"gross"
abstrakt,1,adj,"abstract"
abstrakt,1,adv,"abstractedly"
abstrakt,1,adv,"abstractly"
abziehen,1,v,"strip off sth."
enthülst,1,,"stripped off"
enthülst,1,,"strips off"
verloren,1,,"moulted; molted"
wischen,1,v,"wipe"
wischend,1,,"wiping"
gewischt,1,,"wiped"
abstrus,1,adj,"abstruse; recondite; most abstruse; abstrusest; most recondite; an abstruse idea"
stützend,1,,"proping up; shoring up"
gestützt,1,,"propped up; shored up"
abstufen,1,v,"graduate"
staffeln,1,v,"graduate"
staffelt,1,,"graduates"
abstufen,1,v,"step"
betäuben,1,v,"deaden"
abgrasen,1,v,"troll a medium"
absurd,1,adj,"absurd; ludicrous"
abstrus,1,adj,"absurd; ludicrous"
abwegig,1,adj,"absurd; ludicrous"
absurd,1,adj,"incongruous; It's an incongruous situation. Those who can afford to pay, don't; and those who can't afford to pay, do."
paradox,1,adj,"incongruous; Viewed as strictly desert plants, it seems incongruous that succulents might grow in cold climates."
abtanzen,1,v,"have a (good) rave-up; have a (really) good dance; to (really) cut up the floor"
scanbar,1,adj,"scannable"
abtasten,1,v,"feel"
betasten,1,v,"feel"
betastet,1,,"felt"
rastern,1,v,"scan sth."
scannen,1,v,"scan sth."
rasternd,1,,"scanning"
scannend,1,,"scanning"
gescannt,1,,"scanned"
abfühlen,1,v,"sense sth."
abtasten,1,v,"sample"
abtasten,1,v,"strobe"
abteilen,1,v,"partition off"
abtasten,1,v,"frisk"
filzen,1,v,"frisk"
filzend,1,,"frisking"
gefilzt,1,,"frisked"
filzt,1,,"frisks"
filzte,1,,"friskes"
abtauen,1,v,"become clear of ice"
abtauend,1,,"becoming clear of ice"
abgetaut,1,,"become clear of ice"
abtauend,1,,"defrosting"
abgetaut,1,,"defrosted"
äbtlich,1,adj,"abbatial"
tippen,1,v,"typewrite sth."
tippend,1,,"typewriting"
getippt,1,,"typewritten"
abtönen,1,v,"tone"
tönen,1,v,"tone"
abtönend,1,,"toning"
tönend,1,,"toning"
abgetönt,1,,"toned"
getönt,1,,"toned"
abtötend,1,,"killing off"
vertilgt,1,,"killed off"
abtötend,1,,"cauterizing; cauterising; callousing"
abtöten,1,v,"deaden"
abtötend,1,,"deadening"
abtraben,1,v,"trot away; trot off"
abbauen,1,v,"take down sth."
abbauend,1,,"taking down"
abgebaut,1,,"taken down"
abtragen,1,v,"work off"
abtragen,1,v,"ablate"
entfernt,1,,"ablated"
schälen,1,v,"pare sth."
schälend,1,,"paring"
geschält,1,,"pared"
lösen,1,v,"detach"
ablösen,1,v,"detach"
loslösen,1,v,"detach"
lösend,1,,"detaching"
ablösend,1,,"detaching"
gelöst,1,,"detached"
abgelöst,1,,"detached"
löst,1,,"detaches"
löste,1,,"detached"
aufgeben,1,v,"concede sth."
abtreten,1,v,"make your exit; make your last exit (die)"
abtreten,1,v,"step down"
abreiben,1,v,"towel"
feige,1,adj,"recreant"
falsch,1,adj,"recreant"
abtuend,1,,"discounting"
abgetan,1,,"discounted; The news reports were being discounted as propaganda."
betupfen,1,v,"dab sth.; blot sth."
tupfen,1,v,"dab sth.; blot sth.; dab your eyes; blot your lips with a tissue"
tupfend,1,,"dabbing; blotting"
betupft,1,,"dabbed; blotted"
getupft,1,,"dabbed; blotted"
betupft,1,,"dabs; blots"
tupft,1,,"dabs; blots"
betupfte,1,,"dabbed; blotted"
tupfte,1,,"dabbed; blotted"
abwägend,1,,"weighing up"
abgewägt,1,,"weighed up"
abwägen,1,v,"balance"
abwägend,1,,"balancing"
abgewägt,1,,"balanced"
abwägen,1,v,"heft"
abwägend,1,,"hefting"
abwählen,1,v,"deselect; give up; drop a subject"
abwärts,1,adv,"downwards"
abwärts,1,adv,"downwardly"
variiert,1,,"variegated"
variiert,1,,"variegates"
abwarten,1,v,"wait; wait and see"
abwarten,1,v,"bide; bide one's time"
abpassen,1,v,"bide; bide one's time"
erwarten,1,v,"wait for sth.; await sth.; could hardly await sth.; I can hardly wait for the weekend.; We await your payment by 19 June 2020."
erwartet,1,,"waited for; awaited; the long awaited day"
erwartet,1,,"waits for; awaits; the long awaited day"
abwarten,1,v,"temporize; temporise"
wechseln,1,v,"alternate; Eucalyptus trees alternate with beefwood trees.; Periods of depression alternate with periods of mania."
wechselt,1,,"alternates; alternated; We alternated between the sauna and the whirlpool.; The seat of state government alternated between Hartford and New Haven."
abwegig,1,adv,"deviously"
parieren,1,v,"parry sth."
pariert,1,,"parried"
pariert,1,,"parries"
parierte,1,,"parried"
abwehren,1,v,"ward off"
abwenden,1,v,"ward off"
abnorm,1,adj,"aberrant; anomalous; abnormal"
abnormal,1,adj,"aberrant; anomalous; abnormal"
anormal,1,adj,"aberrant; anomalous; abnormal"
anomal,1,adj,"aberrant; anomalous; abnormal"
abweisen,1,v,"turn down"
abweisen,1,v,"repulse"
abwehren,1,v,"repulse"
kühl,1,adj,"cool"
brechend,1,,"disowning"
abwerben,1,v,"poach; steal"
abwerben,1,v,"headhunt"
abwerben,1,v,"entice away"
mindern,1,v,"depreciate sth.; depreciate a property"
mindernd,1,,"depreciating"
abwesend,1,adj,"absent; absent without leave"
fehlend,1,adj,"absent"
abwetzen,1,v,"wear away"
abspulen,1,v,"reel off sth.; unreel sth.; unwind sth."
abziehen,1,v,"reel off sth.; unreel sth.; unwind sth."
abspulen,1,v,"spool off sth.; spool out sth.; uncoil sth."
abrollen,1,v,"spool off sth.; spool out sth.; uncoil sth."
abspulen,1,v,"unwind sth.; unroll sth.; uncoil sth."
abrollen,1,v,"unwind sth.; unroll sth.; uncoil sth."
abnehmen,1,v,"unwind sth.; unroll sth.; uncoil sth.; unwind one's scarf"
entrollt,1,,"unwound; unrolled; uncoiled"
entrollt,1,,"unwinds; unrolls; uncoils"
auflösen,1,v,"wind up"
abwiegen,1,v,"weigh out"
abwinken,1,v,"decline; demur"
ablehnen,1,v,"decline; demur"
zerstört,1,,"ruined"
abdrehen,1,v,"brush off sb./sth."
abbügeln,1,v,"brush off sb./sth."
abzapfen,1,v,"siphon/syphon off; siphon off fuel from a lorry"
abyssal,1,adj,"abyssal; in the abyssal zone"
abyssal,1,n,"abyssal zone; abyssal region"
abzäunen,1,v,"fence off"
tilgbar,1,adj,"redeemable"
zapfen,1,v,"draw; broach a liquid"
abzapfen,1,,"take/draw blood from sb."
abzehren,1,v,"emaciate"
abmagern,1,v,"emaciate"
dräuen,1,v,"loom"
dräuend,1,,"looming"
gedräut,1,,"loomed"
drohen,1,,"be looming; a looming conflict"
ablösbar,1,adj,"peelable; strippable"
abgraten,1,v,"strip sth."
ablösen,1,v,"strip away sth."
ablösend,1,,"stripping away"
abgelöst,1,,"stripped away"
abziehen,1,v,"dump"
dumpen,1,v,"dump"
dumpend,1,,"dumping"
abzieht,1,,"dumped"
gedumpt,1,,"dumped"
abziehen,1,v,"deduct"
abziehen,1,v,"subtract"
abziehen,1,v,"strike off"
abziehen,1,v,"strip"
abziehen,1,v,"stand down"
auflösen,1,v,"stand down"
entfärbt,1,,"stripped"
abziehen,1,v,"troop off"
zielend,1,,"aiming"
gezielt,1,,"aimed"
zielt,1,,"aims"
zielte,1,,"aimed"
neppen,1,v,"rip off sb.; screw"
neppend,1,,"ripping off; screwing"
geneppt,1,,"ripped off; screwed"
ach,1,int,"oh; ee"
unbunt,1,adj,"achromatic"
unbunt,1,adv,"achromatically"
achsfern,1,adj,"abaxial"
abaxial,1,adj,"abaxial"
acht,1,num,"eight; a week ago; every week"
achtbar,1,adj,"reputable"
achte,1,num,"eighth"
achter,1,num,"eighth"
achtes,1,num,"eighth"
achten,1,v,"respect; hold sb. in respect; hold sb. in high regard; hold sb. in great respect"
beachten,1,v,"respect"
ansehen,1,v,"respect"
achtend,1,,"respecting"
ansehend,1,,"respecting"
geachtet,1,,"respected"
beachtet,1,,"respected"
achtet,1,,"respects"
beachtet,1,,"respects"
achtete,1,,"respected"
achtend,1,,"paying attention to"
geachtet,1,,"paid attention to"
beachtet,1,,"paid attention to"
beachtet,1,,"pays attention to"
achtend,1,,"taking care of"
geachtet,1,,"taken care of"
ächten,1,v,"outlaw"
ächtend,1,,"outlawing"
geächtet,1,,"outlawed"
ächtet,1,,"outlaws"
ächtete,1,,"outlawed"
achtens,1,adv,"eighthly"
achtern,1,adv,"astern; abaft; aft"
achtfach,1,adj,"eightfold"
acht,1,n,"eight"
achter,1,n,"eight"
achtlos,1,adj,"throwaway; a throwaway remark"
achtlos,1,adj,"heedless"
achtlos,1,adv,"heedlessly"
achtmal,1,adv,"eight times"
achtsam,1,adj,"heedful"
achtsam,1,adj,"observant"
wachsam,1,adj,"observant"
achtsam,1,adv,"observantly"
achtsam,1,adj,"regardful"
achtsam,1,adv,"regardfully"
achtzehn,1,num,"eighteen; be eighteen; be eighteen years old"
achtzig,1,num,"eighty; fourscore"
adäquat,1,adj,"matching; a matching reaction"
additiv,1,adj,"additive"
adel,1,n,"nobleness"
adelnd,1,,"ennobling"
geadelt,1,,"ennobled"
adeln,1,v,"ennoble"
veredeln,1,v,"ennoble"
adelnd,1,,"ennobling"
geadelt,1,,"ennobled"
veredelt,1,,"ennobled"
adelt,1,,"ennobles"
veredelt,1,,"ennobles"
adelte,1,,"ennobled"
adisch,1,adj,"ary"
adlig,1,adj,"noble"
adelig,1,adj,"noble"
erlaucht,1,adj,"noble"
edel,1,adj,"noble"
adlig,1,adj,"aristocratical"
adrenerg,1,adj,"adrenergic"
ächtend,1,,"ostracizing; ostracising"
geächtet,1,,"ostracized; ostracised"
ächtet,1,,"ostracizes; ostracises"
ächtete,1,,"ostracized; ostracised"
ächtend,1,adv,"proscriptively"
ächzen,1,v,"groan"
ächzend,1,,"groaning"
geächzt,1,,"groaned"
ähm,1,,"um; erm; Anyway, um, where was I?"
ähnlich,1,adj,"similar; be similar"
gleich,1,adj,"similar; be similar in size"
ähnlich,1,adj,"likewise; related; These and others like them are the questions I keep hearing.; These and others like them are the arguments put forward by the opponents."
ähnlich,1,adj,"similar"
ähnlich,1,adv,"similarly; similarly situated"
ähnlich,1,adj,"akin"
verwandt,1,adj,"akin"
älter,1,adj,"elderly; an elderly couple"
älter,1,adj,"senior"
ältlich,1,adj,"oldish"
ältlich,1,adv,"oldishly"
änderbar,1,adj,"alterable; changeable"
abändern,1,v,"change sth."
umändern,1,v,"change sth."
wechseln,1,v,"change sth.; change hands; change job"
tauschen,1,v,"change sth.; change places with sb."
ändernd,1,,"changing"
geändert,1,,"changed; he/she has/had changed"
wechseln,1,v,"change"
ändern,1,v,"modify"
ändernd,1,,"modifying"
geändert,1,,"modified"
ändert,1,,"modifies"
ändern,1,v,"amend"
abändern,1,v,"amend"
ändernd,1,,"amending"
geändert,1,,"amended"
ändert,1,,"amends"
änderte,1,,"amended"
umändern,1,v,"alter sth.; have/get a dress altered"
ändernd,1,,"altering"
geändert,1,,"altered"
besorgt,1,adj,"anxious; be anxious about sb."
bange,1,adj,"anxious; one anxious week of waiting"
bang,1,adj,"anxious; one anxious week of waiting"
unruhig,1,adj,"anxious"
besorgt,1,adv,"anxiously"
bange,1,adv,"anxiously"
bang,1,adv,"anxiously"
unruhig,1,adv,"anxiously"
bange,1,adj,"afraid; frightened"
besorgt,1,adj,"afraid; frightened"
besorgt,1,adj,"apprehensive"
panisch,1,adj,"funky"
feige,1,adj,"funky"
bange,1,adj,"funky"
äolisch,1,adj,"Aeolian; aeolian; aerial; wind-blown"
aeolisch,1,adj,"Aeolian; aeolian; aerial; wind-blown"
lästig,1,adj,"annoying"
dumm,1,adj,"annoying"
leidig,1,adj,"annoying"
lästig,1,adj,"irritating"
ärgernd,1,,"annoying; irritating; vexing; getting on sb.'s nerves; getting sb.'s goat; ticking off"
nervend,1,,"annoying; irritating; vexing; getting on sb.'s nerves; getting sb.'s goat; ticking off"
geärgert,1,,"annoyed; irritated; vexed; got/gotten on sb.'s nerves; got/gotten sb.'s goat; ticked off; I was really annoyed/irritated/ticked off when they were so late."
genervt,1,,"annoyed; irritated; vexed; got/gotten on sb.'s nerves; got/gotten sb.'s goat; ticked off"
ärgern,1,v,"aggravate"
aufregen,1,v,"aggravate"
reizen,1,v,"aggravate"
ärgernd,1,,"aggravating"
reizend,1,,"aggravating"
geärgert,1,,"aggravated"
gereizt,1,,"aggravated"
ärgernd,1,,"irking; bothering"
geärgert,1,,"irked; bothered"
ärgert,1,,"irks; bothers; It irks/bothers me when people throw refuse on the ground."
ärgerte,1,,"irked; bothered"
ärgern,1,v,"rile"
reizen,1,v,"rile"
ärgernd,1,,"riling"
reizend,1,,"riling"
geärgert,1,,"riled"
gereizt,1,,"riled"
ärgert,1,,"riles"
reizt,1,,"riles"
ärgerte,1,,"riled"
reizte,1,,"riled"
ärgernd,1,,"narking"
geärgert,1,,"narked"
ärgern,1,v,"spite"
ärgernd,1,,"spiting"
geärgert,1,,"spited"
ärgert,1,,"spites"
ärgerte,1,,"spited"
ärgern,1,v,"gall"
ärgernd,1,,"galling"
geärgert,1,,"galled"
ärgert,1,,"galls; it galls me that …"
ärgerte,1,,"galled"
ärmellos,1,adj,"sleeveless"
ärztlich,1,adj,"physical"
ätzen,1,v,"etch"
ätzend,1,,"etching"
geätzt,1,,"etched"
ätzend,1,adj,"corrosive"
korrosiv,1,adj,"corrosive"
ätzend,1,adv,"acridly"
ätzend,1,adj,"erosive"
ätzend,1,adj,"vitriolic"
giftig,1,adj,"vitriolic"
ätzend,1,adj,"arch"
ätzend,1,adv,"archly"
spitz,1,adv,"archly"
ätzend,1,adv,"corrosively"
ätzend,1,adj,"astringent"
äugen,1,v,"look"
illern,1,v,"look"
äugend,1,,"looking"
illernd,1,,"looking"
geäugt,1,,"looked"
geillert,1,,"looked"
exogen,1,adj,"exogenous; exogenic"
erklären,1,v,"profess sth.; profess his love for her; Far more consumers profess to care about ethical aspects than actually purchase ethically acceptable products."
bekunden,1,v,"profess sth."
kundtun,1,v,"profess sth."
beteuern,1,v,"profess sth.; profess his love for her; profess your innocence"
kundtund,1,,"professing"
erklärt,1,,"professed; Their professed aim is to encourage democracy in this country."
bekundet,1,,"professed; The manager / coach professed full confidence in the team's abilities."
beteuert,1,,"professed"
erklärt,1,,"professes; Their professed aim is to encourage democracy in this country."
bekundet,1,,"professes; The manager / coach professed full confidence in the team's abilities."
beteuert,1,,"professes"
erklärte,1,,"professed; Their professed aim is to encourage democracy in this country."
höchst,1,adj,"extreme"
extrem,1,adj,"extreme"
krass,1,adj,"extreme"
überaus,1,adv,"vitally"
extrem,1,adv,"vitally"
maximal,1,adj,"all-out"
sehr,1,adv,"damned"
verdammt,1,adv,"damned"
total,1,adj,"utter"
völlig,1,adj,"utter; in utter despair"
letzte,1,adj,"ultimate"
letzter,1,adj,"ultimate"
affektiv,1,adj,"affective"
affektiv,1,adv,"affectively"
affig,1,adj,"apish; simian"
äffig,1,adj,"apelike; anthropoid; anthropoidal"
primitiv,1,adj,"baboonish; our baboonish ancestors"
afferent,1,adj,"afferent"
affig,1,adv,"apishly"
affig,1,adj,"arty"
affin,1,adj,"affine; high-affinity; … with high affinity"
reinigen,1,v,"refine sth."
läutern,1,v,"refine sth."
scheiden,1,v,"refine sth."
läuternd,1,,"refining"
scharf,1,adj,"abrasive"
harsch,1,adj,"abrasive"
agil,1,adj,"spry; sprightly; spritely; a spry 63-year old; a sprightly 63"
vital,1,adj,"spry; sprightly; spritely"
rührig,1,adj,"spry; sprightly; spritely"
agitiert,1,,"agitated; he/she agitates; I/he/she agitated; he/she has/had agitated"
agogisch,1,adj,"agogic"
agonal,1,adj,"agonal"
agouti,1,adj,"agouti"
ahnend,1,,"having an idea"
erahnend,1,,"having an idea"
geahnt,1,,"had an idea"
erahnt,1,,"had an idea"
ahnen,1,v,"forebode"
ahnend,1,,"foreboding"
geahnt,1,,"foreboded"
ahnt,1,,"forebodes"
erahnen,1,v,"sense sth.; divine sth."
erfassen,1,v,"sense sth.; divine sth."
merken,1,v,"sense sth.; divine sth."
spüren,1,v,"sense sth.; divine sth."
erspüren,1,v,"sense sth.; divine sth."
ahnend,1,,"sensing; divining"
erahnend,1,,"sensing; divining"
merkend,1,,"sensing; divining"
spürend,1,,"sensing; divining"
geahnt,1,,"sensed; divined"
erahnt,1,,"sensed; divined"
erfasst,1,,"sensed; divined; He had quickly divined that there was a fraud involved."
gemerkt,1,,"sensed; divined"
gespürt,1,,"sensed; divined"
erspürt,1,,"sensed; divined"
ahndend,1,adj,"vindicatory"
ahnend,1,,"scenting"
geahnet,1,,"scented"
ahnend,1,adv,"forebodingly"
arglos,1,adj,"unsuspecting; unsuspicious"
ratlos,1,adj,"clueless"
akausal,1,adj,"noncausal"
akephal,1,adj,"acephalous"
akkurat,1,adj,"neat"
aknegen,1,n,"acnegen"
akromial,1,adj,"acromial"
aktiv,1,adj,"active"
tätig,1,adj,"active"
aktiver,1,,"more active"
aktiv,1,adj,"hands-on"
aktiv,1,adv,"actively"
aktuell,1,adj,"topical; of topical interest; topical events like the World Cup"
aktuell,1,adj,"topical"
aktuell,1,adj,"recent; a recent development"
neu,1,adj,"recent; a recent discovery"
rezent,1,adj,"recent"
aktuell,1,adj,"timely; a timely warning of/about/on a new scam doing the rounds; a timely stage play; provide subscribers with timely news; This ancient question is more timely than ever."
aktuell,1,adj,"newsworthy"
aktuell,1,adj,"up to date"
hörbar,1,adj,"audible"
piepsen,1,n,"beep; bleep"
akut,1,adj,"acute; acute symptoms"
akut,1,adv,"acutely"
betonen,1,v,"accent; accentuate"
betonend,1,,"accenting; accentuating"
betont,1,,"accented; accentuated"
betont,1,,"accents; accentuates"
betonte,1,,"accented; accentuated"
unbetont,1,,"unaccented"
löblich,1,adj,"approvable"
